plan,office,district,DEM,REP,TOT,margin,winner
2022,USS,55,12860,15132,28061,-8.096646591354551,rep
2022,USS,56,12290,16744,29034,-15.340635117448503,rep
2022,USS,57,13501,9654,23179,16.59691962552311,dem
2022,USS,58,9430,21296,30726,-38.61875935689644,rep
2022,USS,59,8022,23058,31097,-48.35193105444255,rep
2022,USS,60,11719,21800,33590,-30.011908306043466,rep
2022,USS,61,10390,17409,27857,-25.196539469433173,rep
2022,USS,62,12102,18030,30195,-19.63238946845504,rep
2022,USS,63,10671,16647,27408,-21.803852889667247,rep
2022,USS,64,12414,10402,22869,8.797936070663336,dem
2022,USS,65,10566,7430,18053,17.37107405971307,dem
2022,USS,66,10784,5044,15872,36.16431451612903,dem
2022,USS,67,10678,16172,26910,-20.416202155332584,rep
2022,USS,68,9743,13978,23767,-17.818824420414863,rep
2022,USS,69,8718,14841,23593,-25.95261306319671,rep
2022,USS,70,9621,16022,25704,-24.902738873327113,rep
2022,USS,71,14887,12952,27881,6.940210178974931,dem
2022,USS,72,9994,16553,26595,-24.662530550855426,rep
2022,USS,73,12756,13496,26275,-2.8163653663177857,rep
2022,USS,74,14410,16035,30482,-5.33101502526081,rep
2022,USS,75,9352,16830,26214,-28.526741435873966,rep
2022,USS,76,27399,2826,30279,81.15525611810165,dem
2022,USS,77,27926,3066,31041,80.08762604297543,dem
2022,USS,78,27185,5908,33163,64.15885173235232,dem
2022,USS,79,24767,8780,33620,47.55205234979179,dem
2022,USS,80,23661,10420,34165,38.7560368798478,dem
2022,USS,81,17125,12843,30025,14.26144879267277,dem
2022,USS,82,12838,17111,30025,-14.23147377185679,rep
2022,USS,83,9971,23553,33595,-40.42863521357345,rep
2022,USS,84,13188,12742,25975,1.7170356111645801,dem
2022,USS,85,11256,13252,24554,-8.129021747984034,rep
2022,USS,86,10559,18004,28615,-26.017822820199193,rep
2022,USS,87,8451,18271,26741,-36.72263565311694,rep
2022,USS,88,11111,14005,25170,-11.497814858959076,rep
2022,USS,89,8911,17640,26617,-32.794830371567045,rep
2022,USS,90,9925,6989,16967,17.30417869982908,dem
2022,USS,91,16316,9165,25546,27.992640726532525,dem
2022,USS,92,9545,15242,24811,-22.96158961750836,rep
2022,USS,93,11097,15723,26846,-17.23161737316546,rep
2022,USS,94,13944,14873,28870,-3.217873224800827,rep
2022,USS,95,16431,9040,25530,28.950254602428522,dem
2022,USS,96,10929,14259,25227,-13.200142704245454,rep
2022,USS,97,11364,18111,29525,-22.851820491109226,rep
2022,USS,98,11602,17022,28684,-18.895551526983684,rep
2022,USS,99,11469,24535,36100,-36.193905817174524,rep
2022,WAG,1,14186,17713,31907,-11.054000689503868,rep
2022,WAG,2,12020,15600,27635,-12.954586574995474,rep
2022,WAG,3,12545,15642,28194,-10.984606653897988,rep
2022,WAG,4,13687,14309,28020,-2.2198429693076394,rep
2022,WAG,5,10985,14822,25807,-14.868059053745108,rep
2022,WAG,6,8608,18163,26772,-35.69027341999103,rep
2022,WAG,7,12799,7802,20628,24.22435524529766,dem
2022,WAG,8,6380,1572,7962,60.386837478020595,dem
2022,WAG,9,8869,3385,12270,44.69437652811735,dem
2022,WAG,10,20571,3506,24098,70.81500539463856,dem
2022,WAG,11,14055,1800,15882,77.16282584057423,dem
2022,WAG,12,13919,3689,17625,58.04255319148937,dem
2022,WAG,13,15197,18292,33510,-9.236048940614744,rep
2022,WAG,14,17785,10445,28246,25.98598031579693,dem
2022,WAG,15,13262,18076,31360,-15.35076530612245,rep
2022,WAG,16,13944,1499,15471,80.4408247689225,dem
2022,WAG,17,18285,3371,21693,68.75028811137234,dem
2022,WAG,18,16669,3295,19994,66.89006702010603,dem
2022,WAG,19,23613,4917,28560,65.46218487394957,dem
2022,WAG,20,17924,9307,27256,31.615057235104203,dem
2022,WAG,21,12500,12736,25260,-0.9342834520981724,rep
2022,WAG,22,12686,22322,35020,-27.51570531125071,rep
2022,WAG,23,21284,12908,34215,24.480491012713717,dem
2022,WAG,24,13156,18872,32041,-17.83964295746075,rep
2022,WAG,25,10170,15002,25184,-19.186785260482853,rep
2022,WAG,26,10398,15257,25672,-18.927235899033967,rep
2022,WAG,27,12189,16033,28245,-13.609488405027436,rep
2022,WAG,28,9885,16435,26323,-24.88318200812977,rep
2022,WAG,29,9833,13952,23791,-17.31326972384515,rep
2022,WAG,30,13055,17145,30212,-13.537667152124982,rep
2022,WAG,31,10822,14126,24962,-13.23611890072911,rep
2022,WAG,32,9887,15250,25154,-21.32066470541465,rep
2022,WAG,33,13110,14083,27212,-3.575628399235631,rep
2022,WAG,34,13513,18897,32423,-16.60549609844863,rep
2022,WAG,35,10607,18162,28774,-26.25634253145201,rep
2022,WAG,36,9427,18674,28106,-32.900448302853484,rep
2022,WAG,37,12603,15414,28026,-10.02997216870049,rep
2022,WAG,38,13363,17478,30848,-13.339600622406644,rep
2022,WAG,39,9716,17133,26853,-27.62075000930994,rep
2022,WAG,40,9266,17498,26772,-30.74854325414612,rep
2022,WAG,41,10115,14570,24700,-18.036437246963565,rep
2022,WAG,42,11326,16251,27589,-17.851317554097644,rep
2022,WAG,43,20009,11841,31880,25.621079046424093,dem
2022,WAG,44,13754,8975,22746,21.01028752308098,dem
2022,WAG,45,11519,9349,20880,10.392720306513414,dem
2022,WAG,46,20928,9028,29978,39.695776903062246,dem
2022,WAG,47,24074,6135,30222,59.35742174574814,dem
2022,WAG,48,26553,4646,31226,70.15628002305772,dem
2022,WAG,49,10206,13023,23248,-12.117171369580177,rep
2022,WAG,50,9772,14147,23928,-18.28401872283517,rep
2022,WAG,51,13054,13205,26265,-0.5749095754806754,rep
2022,WAG,52,9610,14863,24473,-21.464471049728267,rep
2022,WAG,53,9821,16538,26366,-25.475991807631043,rep
2022,WAG,54,12684,9792,22501,12.85276209946224,dem
2022,WAG,55,13296,14554,27867,-4.514300068181004,rep
2022,WAG,56,12763,16131,28894,-11.656399252439954,rep
2022,WAG,57,13732,9286,23027,19.307769140574106,dem
2022,WAG,58,9675,20861,30536,-36.63217186271941,rep
2022,WAG,59,8436,22404,30848,-45.280082987551864,rep
2022,WAG,60,11980,21401,33403,-28.20405352812622,rep
2022,WAG,61,10603,17050,27666,-23.302971155931466,rep
2022,WAG,62,12320,17618,29959,-17.684168363430018,rep
2022,WAG,63,11037,16173,27233,-18.859471964161123,rep
2022,WAG,64,12524,10162,22702,10.404369659060874,dem
2022,WAG,65,10681,7165,17866,19.679838799955217,dem
2022,WAG,66,10664,4974,15661,36.332290402911696,dem
2022,WAG,67,11676,15361,27050,-13.622920517560077,rep
2022,WAG,68,10743,13109,23860,-9.916177703269069,rep
2022,WAG,69,9394,14022,23423,-19.75835717030269,rep
2022,WAG,70,10395,15160,25565,-18.63876393506748,rep
2022,WAG,71,15352,12275,27643,11.131208624244843,dem
2022,WAG,72,10628,15777,26414,-19.49345044294692,rep
2022,WAG,73,12855,13230,26098,-1.4368917158402938,rep
2022,WAG,74,14792,15434,30235,-2.1233669588225537,rep
2022,WAG,75,9772,16397,26180,-25.305576776165005,rep
2022,WAG,76,26724,3112,29881,79.02011311535759,dem
2022,WAG,77,27505,3146,30673,79.41512079027157,dem
2022,WAG,78,26946,5988,32954,63.59774230745888,dem
2022,WAG,79,24657,8766,33446,47.51240806075465,dem
2022,WAG,80,23625,10378,34024,38.93428168351752,dem
2022,WAG,81,17211,12610,29830,15.424069728461282,dem
2022,WAG,82,13175,16534,29728,-11.299111948331541,rep
2022,WAG,83,10256,23064,33343,-38.41286027052155,rep
2022,WAG,84,13485,12234,25741,4.859951050852729,dem
2022,WAG,85,11679,12803,24488,-4.590003266906245,rep
2022,WAG,86,11313,17157,28481,-20.518942452863314,rep
2022,WAG,87,9175,17480,26665,-31.14569660603787,rep
2022,WAG,88,11562,13433,25016,-7.479213303485771,rep
2022,WAG,89,9399,17031,26453,-28.851169999621973,rep
2022,WAG,90,10080,6770,16869,19.62179145177544,dem
2022,WAG,91,16870,8771,25665,31.556594584063895,dem
2022,WAG,92,10378,14318,24705,-15.948188625784255,rep
2022,WAG,93,11505,15275,26789,-14.07294038597932,rep
2022,WAG,94,14742,13857,28612,3.0931077869425394,dem
2022,WAG,95,16766,8462,25247,32.89103655879907,dem
2022,WAG,96,11841,13259,25113,-5.646477919802489,rep
2022,WAG,97,11487,17727,29231,-21.347199890527186,rep
2022,WAG,98,11792,16632,28436,-17.020678013785346,rep
2022,WAG,99,11680,24073,35772,-34.644414625964444,rep
2022,WSA,1,11916,19864,31806,-24.988995786958434,rep
2022,WSA,2,11093,16112,27226,-18.43458458826122,rep
2022,WSA,3,0,21179,21539,-98.3286132132411,rep
2022,WSA,4,12287,15348,27661,-11.066121976790427,rep
2022,WSA,5,10258,15280,25538,-19.664813219516013,rep
2022,WSA,6,7694,14710,26457,-26.518501719771702,rep
2022,WSA,7,12476,7690,20185,23.710676244736188,dem
2022,WSA,8,6573,0,6700,98.1044776119403,dem
2022,WSA,9,8644,3345,12007,44.13258932289498,dem
2022,WSA,10,20730,0,20984,98.78955394586352,dem
2022,WSA,11,14311,0,14456,98.99695628112894,dem
2022,WSA,12,13770,3688,17476,57.69054703593499,dem
2022,WSA,13,14523,18712,33261,-12.594329695439106,rep
2022,WSA,14,17703,10219,27946,26.78021899377371,dem
2022,WSA,15,0,21582,22526,-95.80928704608009,rep
2022,WSA,16,14158,0,14337,98.75148217897747,dem
2022,WSA,17,17966,3410,21412,67.98057164206988,dem
2022,WSA,18,17306,0,17578,98.45261121856866,dem
2022,WSA,19,24193,0,24622,98.25765575501583,dem
2022,WSA,20,17863,9043,26936,32.74428274428274,dem
2022,WSA,21,11580,13712,25309,-8.423880832905283,rep
2022,WSA,22,12210,22278,34512,-29.172461752433936,rep
2022,WSA,23,21236,12589,33853,25.54278793607656,dem
2022,WSA,24,12311,19397,31725,-22.335697399527188,rep
2022,WSA,25,0,19344,19919,-97.11330890104925,rep
2022,WSA,26,9492,16061,25574,-25.686243841401417,rep
2022,WSA,27,0,17132,26599,-64.40843640738375,rep
2022,WSA,28,9901,16494,26397,-24.976323067015194,rep
2022,WSA,29,9523,14321,23848,-20.119087554511907,rep
2022,WSA,30,12557,17719,30301,-17.035741394673448,rep
2022,WSA,31,10134,14704,24858,-18.384423525625554,rep
2022,WSA,32,9269,15757,25053,-25.897098151917934,rep
2022,WSA,33,13462,13709,27202,-0.9080214690096289,rep
2022,WSA,34,12373,20004,32386,-23.562650528005925,rep
2022,WSA,35,0,19481,27913,-69.7918532583384,rep
2022,WSA,36,8262,19698,27980,-40.87205146533238,rep
2022,WSA,37,12154,15343,27509,-11.592569704460365,rep
2022,WSA,38,0,21399,22464,-95.25908119658119,rep
2022,WSA,39,0,20284,20775,-97.63658243080626,rep
2022,WSA,40,0,19361,25716,-75.28775859387153,rep
2022,WSA,41,0,18736,19339,-96.88194839443611,rep
2022,WSA,42,10969,16608,27595,-20.434861387932596,rep
2022,WSA,43,19681,11903,31610,24.60613729832331,dem
2022,WSA,44,14192,8524,22730,24.936207655081393,dem
2022,WSA,45,11636,9221,20872,11.570525105404371,dem
2022,WSA,46,20710,9001,29735,39.377837565158906,dem
2022,WSA,47,23843,5975,29842,59.87534347563837,dem
2022,WSA,48,27089,0,27518,98.44102042299586,dem
2022,WSA,49,8725,14626,23369,-25.25140142924387,rep
2022,WSA,50,8524,15514,24042,-29.074120289493393,rep
2022,WSA,51,11546,14760,26320,-12.211246200607906,rep
2022,WSA,52,9108,15055,24179,-24.59572356176848,rep
2022,WSA,53,0,20336,20829,-97.63310768639877,rep
2022,WSA,54,12124,10382,22538,7.729168515396218,dem
2022,WSA,55,12571,15098,27686,-9.127356786823665,rep
2022,WSA,56,11710,16875,28585,-18.06891726429946,rep
2022,WSA,57,13577,9282,22871,18.77924008569804,dem
2022,WSA,58,9047,21381,30428,-40.535033521756276,rep
2022,WSA,59,0,25716,25881,-99.36246667439434,rep
2022,WSA,60,11636,21396,33061,-29.521188106832817,rep
2022,WSA,61,9851,17542,27408,-28.061150029188553,rep
2022,WSA,62,11445,18236,29719,-22.850701571385308,rep
2022,WSA,63,0,16977,23262,-72.98168687129224,rep
2022,WSA,64,12873,9799,22690,13.547818422212432,dem
2022,WSA,65,11035,6803,17863,23.69142921121872,dem
2022,WSA,66,11261,0,14765,76.26820182864883,dem
2022,WSA,67,9807,16889,26709,-26.515406791718142,rep
2022,WSA,68,9273,14338,23627,-21.4373386379989,rep
2022,WSA,69,8345,15032,23389,-28.590362991149686,rep
2022,WSA,70,8669,16856,25542,-32.05308902983322,rep
2022,WSA,71,15930,11976,27923,14.160369587795007,dem
2022,WSA,72,10027,16473,26511,-24.314435517332434,rep
2022,WSA,73,12778,13268,26101,-1.8773227079422194,rep
2022,WSA,74,14276,16006,30293,-5.710890304690852,rep
2022,WSA,75,0,20730,21469,-96.55782756532675,rep
2022,WSA,76,27702,0,28154,98.39454429210768,dem
2022,WSA,77,27839,0,28205,98.70235773798971,dem
2022,WSA,78,26817,5845,32696,64.14240274039638,dem
2022,WSA,79,24469,8514,33015,48.32651824928064,dem
2022,WSA,80,23380,10156,33563,39.400530345916636,dem
2022,WSA,81,17490,12192,29695,17.84138743896279,dem
2022,WSA,82,12715,16705,29442,-13.552068473609136,rep
2022,WSA,83,0,24153,30730,-78.59746176374878,rep
2022,WSA,84,12653,13179,25849,-2.034894966923284,rep
2022,WSA,85,10659,13689,24358,-12.439444946218897,rep
2022,WSA,86,0,22224,22876,-97.14985137261759,rep
2022,WSA,87,8127,18532,26667,-39.018262271721596,rep
2022,WSA,88,10384,14451,24854,-16.363563209141386,rep
2022,WSA,89,8800,17514,26329,-33.09658551407194,rep
2022,WSA,90,9885,6818,16725,18.337817638266063,dem
2022,WSA,91,16465,8995,25484,29.312509810076907,dem
2022,WSA,92,9053,15680,24746,-26.780085670411374,rep
2022,WSA,93,10775,16003,26786,-19.517658478309563,rep
2022,WSA,94,14826,14070,28907,2.615283495347148,dem
2022,WSA,95,16897,8366,25285,33.73937116867708,dem
2022,WSA,96,10483,14814,25308,-17.11316579737633,rep
2022,WSA,97,0,20691,21521,-96.14330189117607,rep
2022,WSA,98,11304,16439,27757,-18.499837878733288,rep
2022,WSA,99,10558,24196,34791,-39.199793049926704,rep
2022,WST,1,12986,17862,31517,-15.471015642351743,rep
2022,WST,2,10941,15728,27418,-17.459333284703476,rep
2022,WST,3,11399,15824,27916,-15.85112480298037,rep
2022,WST,4,12597,14423,27703,-6.591343897772811,rep
2022,WST,5,10009,14885,25550,-19.084148727984342,rep
2022,WST,6,7647,18234,26535,-39.89824759751273,rep
2022,WST,7,12151,7669,20371,22.001865396887737,dem
2022,WST,8,6152,1525,7839,59.02538589105754,dem
2022,WST,9,8533,3244,12080,43.783112582781456,dem
2022,WST,10,20018,3491,23758,69.56393635827932,dem
2022,WST,11,13770,1661,15642,77.41337424881729,dem
2022,WST,12,13572,3534,17384,57.74275195582145,dem
2022,WST,13,14087,18477,33007,-13.30020904656588,rep
2022,WST,14,16976,10403,27928,23.535519908335722,dem
2022,WST,15,12252,18079,30855,-18.885107762113112,rep
2022,WST,16,13611,1425,15257,79.87153437766271,dem
2022,WST,17,17826,3233,21400,68.19158878504673,dem
2022,WST,18,16195,3218,19732,65.76626799108047,dem
2022,WST,19,22807,4996,28265,63.0143286750398,dem
2022,WST,20,17155,9179,26921,29.627428401619554,dem
2022,WST,21,11789,12742,25058,-3.8031766302178918,rep
2022,WST,22,11628,22334,34539,-30.99684414719593,rep
2022,WST,23,20190,13181,33770,20.75510808409831,dem
2022,WST,24,12145,18980,31695,-21.56491560182995,rep
2022,WST,25,9103,15143,24924,-24.233670357887977,rep
2022,WST,26,9661,15177,25456,-21.668761785040854,rep
2022,WST,27,11202,16136,28012,-17.613879765814648,rep
2022,WST,28,9507,16059,26230,-24.97903164315669,rep
2022,WST,29,9316,13764,23714,-18.7568524921987,rep
2022,WST,30,12499,16999,30197,-14.90214259694671,rep
2022,WST,31,10115,14000,24730,-15.70966437525273,rep
2022,WST,32,9208,15189,24955,-23.967140853536367,rep
2022,WST,33,12435,13827,26985,-5.158421345191772,rep
2022,WST,34,12317,19111,32105,-21.161812801744272,rep
2022,WST,35,9473,18364,28558,-31.13313257230899,rep
2022,WST,36,8454,18696,27825,-36.80862533692723,rep
2022,WST,37,11877,15139,27755,-11.752837326607823,rep
2022,WST,38,12552,17264,30470,-15.464391204463412,rep
2022,WST,39,8986,16884,26556,-29.74092483807802,rep
2022,WST,40,8439,17434,26579,-33.84250724255992,rep
2022,WST,41,9364,14292,24379,-20.214118708724722,rep
2022,WST,42,10581,15933,27316,-19.59291257870845,rep
2022,WST,43,19308,11420,31557,24.9960389137117,dem
2022,WST,44,13311,8646,22646,20.599664399894017,dem
2022,WST,45,11125,8983,20741,10.327370907863653,dem
2022,WST,46,20177,8859,29652,38.16943207878052,dem
2022,WST,47,23495,5959,29926,58.597874757735745,dem
2022,WST,48,25939,4526,30932,69.22604422604422,dem
2022,WST,49,9758,12732,23041,-12.907425892973395,rep
2022,WST,50,9285,13878,23845,-19.261899769343678,rep
2022,WST,51,12452,12865,25959,-1.590970376362727,rep
2022,WST,52,9011,14388,23996,-22.407901316886147,rep
2022,WST,53,8847,16457,26007,-29.26135271273119,rep
2022,WST,54,11769,9761,22208,9.04178674351585,dem
2022,WST,55,12118,14700,27601,-9.354733524147674,rep
2022,WST,56,11532,16363,28618,-16.88098399608638,rep
2022,WST,57,12789,9216,22799,15.671739988595995,dem
2022,WST,58,8915,20685,30185,-38.99287725691568,rep
2022,WST,59,7624,22216,30476,-47.880299251870326,rep
2022,WST,60,11070,21394,33064,-31.22429228163562,rep
2022,WST,61,9946,16966,27519,-25.509647879646785,rep
2022,WST,62,11521,17619,29717,-20.520240939529565,rep
2022,WST,63,10245,16119,26928,-21.813725490196084,rep
2022,WST,64,11987,10125,22533,8.263435849642741,dem
2022,WST,65,10237,7121,17755,17.54998591945931,dem
2022,WST,66,10335,4869,15588,35.06543494996151,dem
2022,WST,67,10550,15497,26774,-18.47688055576306,rep
2022,WST,68,9751,13213,23650,-14.638477801268495,rep
2022,WST,69,8419,14096,23268,-24.39831528279182,rep
2022,WST,70,9481,15190,25396,-22.479918097338164,rep
2022,WST,71,14466,12272,27465,7.98834880757327,dem
2022,WST,72,9758,15761,26302,-22.823359440346742,rep
2022,WST,73,12557,12935,26085,-1.44910868315124,rep
2022,WST,74,14253,15285,30142,-3.423794041536726,rep
2022,WST,75,9275,16241,26087,-26.70295549507417,rep
2022,WST,76,25915,3331,29643,76.18662078736969,dem
2022,WST,77,26816,3215,30390,77.6604146100691,dem
2022,WST,78,26106,5984,32589,61.744760502009875,dem
2022,WST,79,23765,8763,33047,45.395951220988294,dem
2022,WST,80,22766,10204,33593,37.39469532343047,dem
2022,WST,81,16432,12412,29566,13.596698910911181,dem
2022,WST,82,12195,16662,29313,-15.238972469552753,rep
2022,WST,83,9378,22921,32944,-41.10915492957747,rep
2022,WST,84,12706,12158,25392,2.1581600504095855,dem
2022,WST,85,10767,12823,24194,-8.497974704472188,rep
2022,WST,86,10227,17322,28230,-25.132837407013813,rep
2022,WST,87,8264,17610,26488,-35.28390214436726,rep
2022,WST,88,10540,13621,24744,-12.451503394762364,rep
2022,WST,89,8467,17060,26209,-32.786447403563656,rep
2022,WST,90,9437,6667,16662,16.62465490337295,dem
2022,WST,91,15924,8883,25484,27.629100612148804,dem
2022,WST,92,9497,14256,24421,-19.487326481307065,rep
2022,WST,93,10913,15116,26687,-15.749241203582276,rep
2022,WST,94,13407,14179,28335,-2.72454561496383,rep
2022,WST,95,15617,8606,24943,28.108086437076533,dem
2022,WST,96,10845,13416,24932,-10.312048772661637,rep
2022,WST,97,10638,17544,28725,-24.041775456919055,rep
2022,WST,98,10918,16586,28011,-20.23490771482631,rep
2022,WST,99,10578,24119,35213,-38.454548036236616,rep
2012,GOV,1,14228.365217391305,17718.660869565218,32308,-10.803193178698505,rep
2012,GOV,2,11612.324570213079,17581.449356547968,29561.37124207988,-20.192313602279683,rep
2012,GOV,3,13167.861411813086,16117.398381538093,29573.897987570806,-9.97344675688212,rep
2012,GOV,4,13856.361131197396,13477.402221311564,27666.61839123901,1.3697333896282526,dem
2012,GOV,5,12041.469352167484,18592.088093107246,30977.854925218417,-21.146134090798657,rep
2012,GOV,6,8238.40677895439,16668.336237805386,25224.808791239335,-33.4192006314781,rep
2012,GOV,7,12782,7211,20262,27.49481788569736,dem
